duration_measured_word,scan day,no,word,ID,delay_frames_before,onset_word,onset_img,correct_resp,offset_word,word_label,img,gender,offset_img,rt,condition,response,session,pause_trigger,age,delay_frames_after,duration_measured_img,word_trigger,key_t,word_score_pc,word_score_warriner,img_trigger,duration_frames,pause_trigger_t
0.6936869999990449,Monday,22,shame,T1572,336,211.6908328999998,218.01369519999935,1,212.38451989999885,neg,image_stim_n.png,female,218.71659379999983,0.5541153000012855,faceWord_exp,y,3,32,20,180,0.7028986000004807,12,218.56781050000063,4.2618443246155895,2.62,22,42,213.3852169999991
0.6936439999990398,Monday,23,faucet,T1572,180,221.72220770000058,225.44569689999844,1,222.41585169999962,neu,image_stim_p.png,female,226.14834359999804,0.5875716000009561,faceWord_exp,b,3,41,20,336,0.7026466999996046,13,226.0332684999994,-0.123291752025302,5.55,21,42,223.41649340000004
0.6936464999998861,Monday,24,couple,T1572,336,231.75346160000117,238.07652769999913,1,232.44710810000106,pos,image_stim_p.png,female,238.77958919999946,0.370338200002152,faceWord_exp,b,3,31,20,180,0.7030615000003309,11,238.44686590000128,-1.9002611819546853,7.11,21,42,233.44766470000104
0.6946384999973816,Monday,25,harp,T1572,180,241.78377470000123,245.50853749999806,0,242.4784131999986,neu,image_stim_n.png,female,246.2109062999989,0.5534316000012041,faceWord_exp,b,3,42,20,336,0.7023688000008406,13,246.06196909999926,-1.7878104403788575,5.4,22,42,243.4790181999997
0.6928078999990248,Monday,26,agreement,T1572,180,251.81682020000153,255.54004799999893,1,252.50962810000055,pos,image_stim_p.png,female,256.24220290000085,0.48662850000255276,faceWord_exp,b,3,31,20,336,0.7021549000019149,11,256.0266765000015,-1.2126784285084091,6.75,21,42,253.5134849999995
0.6931822000005923,Monday,27,family,T1572,336,261.8477638000004,268.1705054000013,1,262.540946000001,pos,image_stim_p.png,female,268.8729964000013,0.4037360999973316,faceWord_exp,b,3,31,20,180,0.7024910000000091,11,268.5742414999986,-1.6019047514101912,7.25,21,42,263.5416210000003
0.6929563999983657,Monday,28,advantage,T1572,180,271.8792665000001,275.60233309999967,1,272.57222289999845,pos,image_stim_p.png,female,276.3048248999985,0.42036949999965145,faceWord_exp,b,3,31,20,336,0.7024917999988247,11,276.0227025999993,-1.2474567486001964,6.71,21,42,273.5729046999986
0.692634499999258,Monday,29,cabinet,T1572,336,281.9108063999993,288.2328942999993,1,282.60344089999853,neu,image_stim_n.png,female,288.9356473000007,0.5203155000017432,faceWord_exp,y,3,42,20,180,0.702753000001394,13,288.75320980000106,0.05858023181365075,5.1,22,42,283.60402389999945
0.6930940999991435,Monday,30,criminal,T1572,336,291.94164570000066,298.26385220000157,1,292.6347397999998,neg,image_stim_n.png,female,298.96680130000095,0.5709132999982103,faceWord_exp,y,3,32,20,180,0.7029490999993868,12,298.8347654999998,3.6129749181587063,2.11,22,42,293.63599859999886
0.6927176999997755,Monday,31,saxophone,T1572,336,301.9732929999991,308.2956395000001,1,302.6660106999989,pos,image_stim_p.png,female,308.99829070000123,0.5868694999990112,faceWord_exp,b,3,31,20,180,0.702651200001128,11,308.8825089999991,-1.100912149643323,6.32,21,42,303.6668076999995
0.6936736999996356,Monday,32,malice,T1572,180,312.00368739999976,315.72720760000084,1,312.6973610999994,neg,image_stim_n.png,female,316.42990510000163,0.5871174999992945,faceWord_exp,y,3,32,20,336,0.7026975000007951,12,316.31432510000013,3.6887696102955196,2.81,22,42,313.69803319999846
0.6913029000024835,Monday,33,joy,T1572,336,322.03724339999826,328.35844870000074,1,322.72854630000074,pos,image_stim_p.png,female,329.06071489999886,0.43672139999762294,faceWord_exp,b,3,31,20,180,0.702266199998121,11,328.79517009999836,-3.230607919269787,8.21,21,42,323.72924369999964
0.6940488000000187,Monday,34,year,T1572,336,332.0658584999983,338.3901583000006,1,332.7599072999983,neu,image_stim_p.png,female,339.09197290000156,0.5528128999976616,faceWord_exp,b,3,41,20,180,0.7018146000009438,13,338.9429711999983,0.5062695562835388,5.75,21,42,333.7606005000016
0.6936301999994612,Monday,35,radish,T1572,180,342.09780730000057,345.8204463000002,1,342.79143750000003,neg,image_stim_n.png,female,346.5236877999996,0.43779060000088066,faceWord_exp,y,3,32,20,336,0.7032414999994216,12,346.25823690000107,0.33736940436804663,4.7,22,42,343.79186149999805
0.6944441999985429,Monday,36,snub,T1572,336,352.12800179999977,358.4516743999993,1,352.8224459999983,neg,image_stim_n.png,female,359.15451499999836,0.6040639999991981,faceWord_exp,y,3,32,20,180,0.7028405999990355,12,359.0557383999985,3.9847946241932393,3.23,22,42,353.82319989999814
0.6945157000009203,Monday,37,hope,T1572,180,362.1591832999984,365.8835469000005,1,362.8536989999993,pos,image_stim_p.png,female,366.58744429999933,0.5872410999982094,faceWord_exp,b,3,31,20,336,0.703897399998823,11,366.4707879999987,-2.2287379941341,7.48,21,42,363.85444899999857
0.6945570999996562,Monday,38,cold,T1572,336,372.19051839999884,378.5144074999989,1,372.8850754999985,neg,image_stim_n.png,female,379.21701290000055,0.5038585000002058,faceWord_exp,y,3,32,20,180,0.7026054000016302,12,379.01826599999913,1.7592404876513306,4.32,22,42,373.8856737999995
0.692877800000133,Monday,39,coffee,T1572,180,382.2233503999996,385.9467482,1,382.91622819999975,pos,image_stim_p.png,female,386.64894379999896,0.36996480000016163,faceWord_exp,b,3,31,20,336,0.7021955999989586,11,386.31671300000016,-1.8894778219780863,7.0,21,42,383.9170583000014
0.6926053999995929,Monday,40,park,T1572,336,392.25497950000135,398.5775360000007,1,392.94758490000095,pos,image_stim_p.png,female,399.2795608999986,0.5199761000003491,faceWord_exp,b,3,31,20,180,0.7020248999979231,11,399.09751210000104,-1.9950971558262764,7.0,21,42,393.9482237000011
0.6941435000007914,Monday,41,egg,T1572,180,402.2846196999999,406.00850250000076,1,402.9787632000007,neu,image_stim_n.png,female,406.71139219999895,0.5706494999976712,faceWord_exp,y,3,42,20,336,0.7028896999981953,13,406.57915199999843,-0.6884171372613734,5.95,22,42,403.9795441999995
0.6939941000018734,Monday,42,bird,T1572,336,412.3161782999996,418.6395972999999,1,413.01017240000147,pos,image_stim_p.png,female,419.3421487000014,0.5371180000001914,faceWord_exp,b,3,31,20,180,0.7025514000015392,11,419.17671530000007,-1.0841943171680315,6.75,21,42,414.01072639999984
0.6931952999984787,Monday,43,computer,T1572,180,422.3481743000011,426.07150289999845,1,423.0413695999996,pos,image_stim_p.png,female,426.7739632999983,0.48692230000233394,faceWord_exp,b,3,31,20,336,0.7024603999998362,11,426.5584252000008,-1.728066945394655,6.84,21,42,424.04231979999895
0.6931822000005923,Monday,44,delirium,T1572,180,432.3794854000007,436.1025521999982,1,433.0726676000013,neg,image_stim_n.png,female,436.80532609999864,0.6704962000003434,faceWord_exp,y,3,32,20,336,0.7027739000004658,12,436.7730483999985,3.4172209593162717,3.4,22,42,434.07341010000164
0.6946946999996726,Monday,45,jam,T1572,180,442.40920090000145,446.1343573000013,1,443.1038956000011,neu,image_stim_n.png,female,446.83651480000117,0.6366620999979204,faceWord_exp,y,3,42,20,336,0.7021574999998847,13,446.7710193999992,-1.343270424679961,5.81,22,42,444.10474890000114
0.6928926000000502,Monday,46,grievance,T1572,336,452.4423276000016,458.764957899999,1,453.13522020000164,neg,image_stim_n.png,female,459.4672759999994,0.35345910000251024,faceWord_exp,y,3,32,20,180,0.7023181000004115,12,459.1184170000015,3.6017940902369654,3.45,22,42,454.13601500000004
0.6930571000011696,Monday,47,cafeteria,T1572,336,462.4734475000005,468.795964500001,1,463.16650460000164,neu,image_stim_n.png,female,469.49848829999974,0.6539329999977781,faceWord_exp,y,3,42,20,180,0.7025237999987439,13,469.44989749999877,-0.4971407339658378,5.68,22,42,464.16715399999885
0.690260199997283,Monday,48,spiritual,T1572,336,472.50755180000124,478.8271934000004,1,473.1978119999985,neu,image_stim_n.png,female,479.5298025000011,0.6371273000004294,faceWord_exp,y,3,42,20,180,0.7026091000007,13,479.4643207000008,-1.5026706526379858,5.82,22,42,474.19840309999927
0.6938145999993139,Monday,49,trial,T1572,336,482.5353909000005,488.85845899999913,1,483.2292054999998,neg,image_stim_n.png,female,489.56111229999806,0.5371191000012914,faceWord_exp,y,3,32,20,180,0.7026532999989286,12,489.3955781000004,2.3068979902815,3.28,22,42,484.22990690000006
0.6908139000006486,Monday,50,witness,T1572,180,492.5695839,496.29065880000053,1,493.26039780000065,neu,image_stim_p.png,female,496.99322570000004,0.9868246000005456,faceWord_exp,b,3,41,20,336,0.7025668999995105,13,497.2774834000011,0.5990623206044929,5.61,21,42,494.26102289999835
0.6935713999992004,Monday,51,belch,T1572,180,502.59804860000077,506.3214431000015,1,503.29161999999997,neg,image_stim_n.png,female,507.02414059999865,0.6538903999971808,faceWord_exp,y,3,32,20,336,0.7026974999971571,12,506.97533349999867,1.9197700017151131,4.18,22,42,504.29266799999823
0.6948306000012963,Monday,52,gum,T1572,180,512.6280675999988,516.3528159999987,1,513.3228982,neu,image_stim_n.png,female,517.0554819999998,0.5371570000024803,faceWord_exp,y,3,42,20,336,0.7026660000010452,13,516.8899730000012,-1.0048841857254538,5.89,22,42,514.3234115999985
0.6933453999990888,Monday,53,patent,T1572,336,522.6607293000015,528.9839596999991,1,523.3540747000006,neu,image_stim_n.png,female,529.6861892000015,0.5366319999993721,faceWord_exp,y,3,42,20,180,0.7022295000024315,13,529.5205916999985,-0.1793860699809707,5.34,22,42,524.3548015999986
0.6935665999990306,Monday,54,island,T1572,180,532.6919033000013,536.415657900001,1,533.3854699000003,pos,image_stim_p.png,female,537.1181107999982,0.5035781000005954,faceWord_exp,b,3,31,20,336,0.7024528999972972,11,536.9192360000015,-1.7760144816699572,7.18,21,42,534.3861063000004
0.6946709000003466,Monday,55,toe,T1572,180,542.7220596000006,546.4475392999993,1,543.416730500001,neu,image_stim_p.png,female,547.1492951,0.5531153000010818,faceWord_exp,b,3,41,20,336,0.7017558000006829,13,547.0006546000004,0.6016604903777263,5.24,21,42,544.4174022000007
0.6949640999991971,Monday,56,tuba,T1572,336,552.7535662000009,559.0778006,1,553.4485303000001,neu,image_stim_p.png,female,559.7801112000016,0.5700681999987864,faceWord_exp,b,3,41,20,180,0.7023106000015105,13,559.6478687999988,-0.945340141786388,5.58,21,42,554.4487671999996
0.6936342000008153,Monday,57,jungle,T1572,180,562.7856630999995,566.5100864999986,1,563.4792973000003,neu,image_stim_p.png,female,567.2118120999985,0.5196441000007326,faceWord_exp,b,3,41,20,336,0.7017255999999179,13,567.0297305999993,0.07332602516344529,5.7,21,42,564.4798243000005
0.6925977999999304,Monday,58,cabbage,T1572,336,572.8179376000007,579.1377547999982,1,573.5105354000007,neg,image_stim_n.png,female,579.8427494999996,0.5726904000002833,faceWord_exp,y,3,32,20,180,0.7049947000014072,12,579.7104451999985,0.041184453360586966,4.6,22,42,574.5111427000011
0.6947039000006043,Monday,59,sum,T1572,336,582.8471549999995,589.1708136999987,1,583.5418589000001,neu,image_stim_p.png,female,589.8738868,0.5208468000018911,faceWord_exp,b,3,41,20,180,0.7030731000013475,13,589.6916605000006,0.1511721542964875,5.71,21,42,584.5424644000013
0.6929679999993823,Monday,60,reality,T1572,180,592.880124700001,596.6031997999999,1,593.5730927000004,neu,image_stim_n.png,female,597.3057288999989,0.6202682000002824,faceWord_exp,y,3,42,20,336,0.702529099999083,13,597.2234680000001,0.30770997164376424,5.73,22,42,594.573827199998
