duration_measured_img,img_trigger,key_t,ID,pause_trigger,word,duration_frames,word_label,condition,onset_word,session,pause_trigger_t,scan day,offset_img,response,delay_frames_after,rt,age,word_score_warriner,correct_resp,img,word_score_pc,offset_word,duration_measured_word,onset_img,delay_frames_before,word_trigger,gender,no
0.6999284569756128,21,315.3820452270447,1,31,barbecue,42,pos,faceWord_exp,311.0938478500466,2,312.7865473010461,Monday,315.5127414329909,b,336,0.5692322510294616,23,7.1,1,image_stim_p.png,-2.5746228757417584,311.7882687210222,0.6944208709755912,314.81281297601527,180,11,female,32
0.7003351890016347,22,327.96946370601654,1,32,van,42,neg,faceWord_exp,321.1031410919968,2,322.79629886103794,Monday,328.1164781000116,y,180,0.5533207950065844,23,4.43,1,image_stim_n.png,-0.14866519221167074,321.79801357601536,0.6948724840185605,327.41614291100996,336,12,female,33
0.6873392249690369,21,335.36876818101155,1,41,eggplant,42,neu,faceWord_exp,331.1131066700327,2,332.80601103801746,Monday,335.51554285601014,b,336,0.5405645499704406,23,5.55,1,image_stim_p.png,-0.09980687036967174,331.8077648790204,0.6946582089876756,334.8282036310411,180,13,female,34
0.7037486559711397,21,348.07400244200835,1,41,apartment,42,neu,faceWord_exp,341.10668102500495,2,342.7991748850327,Monday,348.1192906060023,b,180,0.6584604919771664,23,5.72,1,image_stim_p.png,-0.5485436049411244,341.8009012720431,0.6942202470381744,347.4155419500312,336,13,female,35
0.7027671249816194,21,355.50483764201635,1,31,embrace,42,pos,faceWord_exp,351.1161563920323,2,352.80894411401823,Monday,355.5350871999981,b,336,0.6725175669998862,23,7.0,1,image_stim_p.png,-2.461915733068042,351.8106345490087,0.6944781569764018,354.83232007501647,180,11,female,36
0.7025752479676157,21,368.1438790350221,1,31,sailboat,42,pos,faceWord_exp,361.1259696300258,2,362.81863254203927,Monday,368.1385290439939,b,180,0.7079252389958128,23,6.81,1,image_stim_p.png,-1.5621536719325724,361.8203578660032,0.6943882359773852,367.4359537960263,336,11,female,37
0.7021018079831265,21,376.17299854999874,1,31,joke,42,pos,faceWord_exp,371.1382173860329,2,372.82836991600925,Monday,375.55450674903113,b,336,1.3205936089507304,23,7.88,1,image_stim_p.png,-1.8879163634684628,371.83010282804025,0.691885442007333,374.852404941048,180,11,female,38
0.6876347759971395,22,385.4169447100139,1,32,sick,42,neg,faceWord_exp,381.144906283007,2,382.83812957501505,Monday,385.5476333310362,y,336,0.5569461549748667,23,2.29,1,image_stim_n.png,3.4738609063027237,381.8399082359974,0.6950019529904239,384.85999855503906,180,12,female,39
0.687635392008815,22,397.95704206603114,1,32,terrorist,42,neg,faceWord_exp,391.13845583604416,2,392.8312177929911,Monday,398.13476967200404,y,180,0.5099077860359102,23,2.35,1,image_stim_n.png,4.537930167489568,391.8329586830223,0.6945028469781391,397.4471342799952,336,12,female,40
0.6875167909893207,21,405.4372027940117,1,31,fireworks,42,pos,faceWord_exp,401.1315194480121,2,402.8243421750376,Monday,405.53385377302766,b,336,0.5908658119733445,23,6.8,1,image_stim_p.png,-1.926056195769395,401.8261002380168,0.694580790004693,404.84633698203834,180,11,female,41
0.6873703430173919,22,418.1241728340392,1,42,verb,42,neu,faceWord_exp,411.12405749503523,2,412.8177568819956,Monday,418.1209659750457,y,180,0.6905772020108998,23,5.27,1,image_stim_n.png,0.17918122123944408,411.81905742303934,0.6949999280041084,417.4335956320283,336,13,female,42
0.6875231359736063,21,428.2500536890002,1,31,summer,42,pos,faceWord_exp,421.1177662879927,2,422.810538596008,Monday,428.11407741100993,b,180,0.8234994139638729,23,7.5,1,image_stim_p.png,-1.7608811602119443,421.8123424120131,0.6945761240203865,427.4265542750363,336,11,female,43
0.7024144980241545,21,435.40213294001296,1,41,toaster,42,neu,faceWord_exp,431.1119152260362,2,432.803702698031,Monday,435.5297944560298,b,336,0.5747529820073396,23,5.8,1,image_stim_p.png,-0.5451009915059291,431.8054417030071,0.6935264769708738,434.8273799580056,180,13,female,44
0.7035344580071978,22,448.1532199390349,1,42,power,42,neu,faceWord_exp,441.1205958840437,2,442.81338605604833,Monday,448.1334060400259,y,180,0.7233483570162207,23,5.97,1,image_stim_n.png,-0.02119054453060663,441.81515032303287,0.6945544389891438,447.4298715820187,336,13,female,45
0.7032726350007579,21,458.1293383430457,1,31,chicken,42,pos,faceWord_exp,451.13109301700024,2,452.8231249730452,Monday,458.1432550899917,b,180,0.6893558880547062,23,6.17,1,image_stim_p.png,-1.3205598447631597,451.8248756279936,0.6937826109933667,457.43998245499097,336,11,female,46
0.6974652279750444,22,468.3220382630243,1,32,hoe,42,neg,faceWord_exp,461.14286264800467,2,462.8328017340391,Monday,468.1530158590176,y,180,0.8664876319817267,23,4.8,1,image_stim_n.png,0.2623575316864496,461.83456664101686,0.6917039930121973,467.45555063104257,336,12,female,47
0.6875628259731457,22,478.2014656669926,1,32,ricochet,42,neg,faceWord_exp,471.15044555300847,2,472.84251759800827,Monday,478.146149592998,y,180,0.7428788999677636,23,4.75,1,image_stim_n.png,1.0482300490198866,471.84424918401055,0.6938036310020834,477.4585867670248,336,12,female,48
0.7024167850031517,21,485.69742167100776,1,31,restaurant,42,pos,faceWord_exp,481.14322463801363,2,482.8358413070091,Monday,485.56182005401934,b,336,0.838018401991576,23,6.95,1,image_stim_p.png,-2.0702836690965865,481.83752016403014,0.6942955260165036,484.8594032690162,180,11,female,49
0.703694534022361,21,498.2544512490276,1,31,mercy,42,pos,faceWord_exp,491.1523255210486,2,492.8454639239935,Monday,498.16565114003606,b,180,0.7924946430139244,23,6.4,1,image_stim_p.png,-1.0752281295040744,491.8472179440432,0.6948924229945987,497.4619566060137,336,11,female,50
0.6880154680111445,22,505.5343703129911,1,32,cough,42,neg,faceWord_exp,501.16191485204035,2,502.8551750680199,Monday,505.564712343039,y,336,0.6576734379632398,23,3.57,1,image_stim_n.png,2.483224745184551,501.8568360140198,0.6949211619794369,504.87669687502785,180,12,female,51
0.7024749380070716,21,518.0553094749921,1,41,camel,42,neu,faceWord_exp,511.15511159203015,2,512.8482159560081,Monday,518.1683921430376,b,180,0.5893922699615359,23,5.29,1,image_stim_p.png,0.0657349158769076,511.84994999400806,0.6948384019779041,517.4659172050306,336,13,female,52
0.6876114229671657,21,525.4563841700437,1,31,piano,42,pos,faceWord_exp,521.1651698889909,2,522.8580799660413,Monday,525.5673872079933,b,336,0.5766083850176074,23,6.4,1,image_stim_p.png,-1.7947555393350414,521.859850664041,0.6946807750500739,524.8797757850261,180,11,female,53
0.6880253779818304,22,535.5138240070082,1,32,stone,42,neg,faceWord_exp,531.1582443240331,2,532.8512351930258,Monday,535.5606733610039,y,336,0.6411760239861906,23,4.81,1,image_stim_n.png,0.5494484707734639,531.852992537024,0.6947482129908167,534.872647983022,180,12,female,54
0.6999071600148454,21,548.0005376960034,1,41,nose,42,neu,faceWord_exp,541.1536469589919,2,542.8442528290325,Monday,548.1644609750365,b,180,0.5359838809818029,23,5.5,1,image_stim_p.png,-0.049892793833906636,541.8460024120286,0.6923554530367255,547.4645538150216,336,13,female,55
0.7036820839857683,21,558.0469583040103,1,41,attribute,42,neu,faceWord_exp,551.1614116650308,2,552.8539315570379,Monday,558.1742504049907,b,180,0.576389983005356,23,5.67,1,image_stim_p.png,-0.32263149533554664,551.8556494390359,0.6942377740051597,557.470568321005,336,13,female,56
0.7005754840211011,21,568.2699728180305,1,31,vacation,42,pos,faceWord_exp,561.1708244910114,2,562.8637655980419,Monday,568.1839000860346,b,180,0.7866482160170563,23,8.53,1,image_stim_p.png,-3.1565376907491283,561.8654252400156,0.6946007490041666,567.4833246020135,336,11,female,57
0.687409476027824,21,576.0881416530465,1,41,highway,42,neu,faceWord_exp,571.1804884120356,2,572.873480106995,Monday,575.5830576830194,b,336,1.1924934460548684,23,5.19,1,image_stim_p.png,0.650019808676411,571.8752435670467,0.6947551550110802,574.8956482069916,180,13,female,58
0.6878125420189463,21,585.3623310250114,1,31,optimism,42,pos,faceWord_exp,581.1740469490178,2,582.8666500280378,Monday,585.5761604640284,b,336,0.4739831030019559,23,7.21,1,image_stim_p.png,-2.7563434535584275,581.8683880610042,0.6943411119864322,584.8883479220094,180,11,female,59
0.6869345779996365,22,595.5220048970077,1,42,asparagus,42,neu,faceWord_exp,591.1671069090371,2,592.8597798940027,Monday,595.5693066690001,y,336,0.6396328060072847,23,5.43,1,image_stim_n.png,-0.34443889393116306,591.8615398590337,0.6944329499965534,594.8823720910004,180,13,female,60
