word_score_pc,ID,onset_img,delay_frames_before,pause_trigger_t,correct_resp,duration_measured_img,response,delay_frames_after,no,duration_frames,offset_word,duration_measured_word,session,offset_img,age,word_trigger,condition,word,word_score_warriner,gender,rt,key_t,word_label,pause_trigger,onset_word,img,img_trigger,scan day
0.1872293205875,01,460.0171642999994,180,457.9771075710014,1,0.6999845060054213,y,336,46,42,456.9737467369996,0.7778021699996316,4,460.71714880600484,22,13,faceWord_exp,elevator,5.95,female,1.5047563200059813,461.5219206200054,neu,42,456.19594456699997,image_stim_n.png,22,Monday
-1.2316584124512135,01,473.20530208400305,336,468.5554239289995,1,0.6969016009970801,b,180,47,42,467.55210902199906,0.711951497993141,4,473.90220368500013,22,11,faceWord_exp,banjo,6.35,female,0.8525961970008211,474.0578982810039,pos,31,466.8401575240059,image_stim_p.png,21,Monday
0.7532200949518182,01,481.0925180490012,180,479.0500837790023,1,0.6975000470047235,y,336,48,42,477.7640109780041,0.8469782510001096,4,481.79001809600595,22,12,faceWord_exp,loan,4.19,female,1.437897226998757,482.530415276,neg,32,476.91703272700397,image_stim_n.png,22,Monday
-1.17416436554964,01,491.1533475610049,180,489.1103697580038,1,0.6969050240004435,b,336,49,42,488.106954036004,0.6955051140030264,4,491.85025258500536,22,11,faceWord_exp,bay,7.23,female,1.2523714159979136,492.40571897700283,pos,31,487.411448922001,image_stim_p.png,21,Monday
0.3545861367636661,01,503.82043619400065,336,499.1704000410027,1,0.6970051890020841,y,180,50,42,498.16728257600334,0.6956060899974545,4,504.51744138300273,22,13,faceWord_exp,put,5.09,female,0.8675120410043746,504.687948235005,neu,42,497.4716764860059,image_stim_n.png,22,Monday
-1.301667818567906,01,512.1141155830046,180,510.06624719200045,1,0.6920342499943217,b,336,51,42,509.062875129006,0.9096962620023987,4,512.8061498329989,22,11,faceWord_exp,bicycle,6.71,female,0.5287438289960846,512.6428594120007,pos,31,508.1531788670036,image_stim_p.png,21,Monday
-1.2094761189992442,01,524.7764482300045,336,520.126504934,1,0.6964618639976834,b,180,52,42,519.1230349809994,0.694720839994261,4,525.4729100940021,22,11,faceWord_exp,parent,6.73,female,0.33252690600056667,525.108975136005,pos,31,518.4283141410051,image_stim_p.png,21,Monday
3.803034067475641,01,534.8790401880033,336,530.2029207630039,1,0.7047166549964459,y,180,53,42,529.1994718179994,0.6930528149969177,4,535.5837568429997,22,12,faceWord_exp,flood,2.76,female,0.9764011739971465,535.8554413620004,neg,32,528.5064190030025,image_stim_n.png,22,Monday
-0.9031069202434168,01,542.3392979800046,180,540.2970920549997,0,0.6976197529947967,b,336,54,42,539.2937157429988,0.6955042059998959,4,543.0369177329994,22,13,faceWord_exp,boy,5.84,female,0.617855154996505,542.9571531350011,neu,42,538.5982115369989,image_stim_n.png,22,Monday
0.4398740830446768,01,552.3999481330029,180,550.3572165450023,1,0.6971983690018533,b,336,55,42,549.3537989450051,0.695120645003044,4,553.0971465020048,22,13,faceWord_exp,hall,5.89,female,0.7016538349998882,553.1016019680028,neu,41,548.6586783000021,image_stim_p.png,21,Monday
-0.3663992490442602,01,565.0671444580003,336,560.417477504001,1,0.6972048910029116,y,180,56,42,559.4141976860046,0.6939866200045799,4,565.7643493490032,22,12,faceWord_exp,expensive,3.36,female,-2.9575437479943503,562.1096007100059,neg,32,558.720211066,image_stim_n.png,22,Monday
-1.7294291477603156,01,575.1282838230036,336,570.4778170630016,1,0.6962471719962195,b,180,57,42,569.4743851660023,0.6955123099978664,4,575.8245309949998,22,11,faceWord_exp,dog,7.0,female,0.716737769995234,575.8450215929988,pos,31,568.7788728560045,image_stim_p.png,21,Monday
2.7422742606943906,01,582.6371597160032,180,580.5378313809997,1,0.9927968449992477,y,336,58,42,579.5346931599997,0.6917657979938667,4,583.6299565610025,22,12,faceWord_exp,fallacy,4.0,female,0.3961310750019038,583.0332907910051,neg,32,578.8429273620059,image_stim_n.png,22,Monday
0.12602488928311428,01,593.8767773360014,180,591.8345948710048,,0.6977265730020008,,336,59,42,590.8314649900058,0.7016300260002026,4,594.5745039090034,22,13,faceWord_exp,shoulder,5.1,female,,,neu,41,590.1298349640056,image_stim_p.png,21,Monday
-0.7774272008663468,01,606.5451726110041,336,601.8951307280004,1,0.696650990001217,b,180,60,42,600.8916187610012,0.6947206379991258,4,607.2418236010053,22,13,faceWord_exp,theme,5.43,female,0.6516399979955168,607.1968126089996,neu,41,600.196898123002,image_stim_p.png,21,Monday
