word_score_pc,age,response,key_t,delay_frames_before,onset_img,duration_frames,word,onset_word,gender,pause_trigger,pause_trigger_t,delay_frames_after,word_trigger,word_label,session,word_score_warriner,offset_img,img,no,offset_word,scan day,ID,img_trigger,correct_resp,condition,duration_measured_word,duration_measured_img,rt
-1.1343736111597311,22,b,442.723610999994,336,447.90606619999744,42,rum,441.5628743999405,female,42,443.25279880000744,180,13,neu,5,5.57,448.5864446000196,image_stim_n.png,45,442.2525483999634,Monday,5,22,0,faceWord_exp,0.6896740000229329,0.680378400022164,-5.18245520000346
2.9843905620469613,22,y,452.6208773999242,336,457.9229306000052,42,mosquito,451.60485929995775,female,32,453.2876569000073,180,12,neg,5,3.12,458.6020249000285,image_stim_n.png,46,452.2857946000295,Monday,5,22,1,faceWord_exp,0.6809353000717238,0.6790943000232801,-5.302053200080991
-1.8816288507581482,22,b,462.5367747999262,180,465.32336999999825,42,theater,461.6143099999754,female,31,463.30202039994765,336,11,pos,5,6.14,465.9994481999893,image_stim_p.png,47,462.3008522000164,Monday,5,21,1,faceWord_exp,0.6865422000410035,0.676078199991025,-2.7865952000720426
-2.625984580876632,22,b,472.36895519995596,180,475.3225519999396,42,spring,471.6135720999446,female,31,473.3012763999868,336,11,pos,5,7.64,475.99917299998924,image_stim_p.png,48,472.2996423000004,Monday,5,21,1,faceWord_exp,0.6860702000558376,0.6766210000496358,-2.953596799983643
-1.7441234463665167,22,b,482.5841589999618,336,487.93762540002353,42,cherry,481.60494260000996,female,31,483.2991057999898,180,11,pos,5,7.05,488.6141838999465,image_stim_p.png,49,482.29825539991725,Monday,5,21,1,faceWord_exp,0.6933127999072894,0.6765584999229759,-5.353466400061734
1.399169263323496,22,y,492.6152847999474,336,497.9560597999953,42,army,491.6246472999919,female,32,493.33172969997395,180,12,neg,5,4.65,498.6468902999768,image_stim_n.png,50,492.3307289999211,Monday,5,22,1,faceWord_exp,0.7060816999292001,0.69083049998153,-5.34077500004787
-1.4097678477610591,22,b,502.631808099919,180,505.3806441000197,42,mandolin,501.6593989999965,female,42,503.34828479995485,336,13,neu,5,5.7,506.0619063000195,image_stim_n.png,51,502.3458164000185,Monday,5,22,0,faceWord_exp,0.6864174000220373,0.6812621999997646,-2.7488360001007095
0.1828236131989572,22,b,512.7990983999334,180,515.4152974999743,42,cab,511.67197709996253,female,32,513.377872299985,336,12,neg,5,4.81,516.0943690999411,image_stim_n.png,52,512.377030899981,Monday,5,22,0,faceWord_exp,0.7050538000185043,0.6790715999668464,-2.6161991000408307
-0.32385553549685003,22,b,522.5331503999187,336,528.0869434999768,42,carrot,521.6978368000127,female,42,523.393945400021,180,13,neu,5,5.79,528.7758145999396,image_stim_n.png,53,522.3934647999704,Monday,5,22,0,faceWord_exp,0.6956279999576509,0.6888710999628529,-5.553793100058101
0.08756588783899029,22,b,533.4602717999369,336,538.1106064999476,42,mushroom,531.7904645999661,female,41,533.4760088999756,180,13,neu,5,5.61,538.7913028999465,image_stim_p.png,54,532.4751240999904,Monday,5,21,1,faceWord_exp,0.6846595000242814,0.6806963999988511,-4.650334700010717
3.659937177091274,22,y,542.6425583999371,336,548.1084162999177,42,curse,541.8022083999822,female,32,543.4929162999615,180,12,neg,5,2.9,548.7901140999747,image_stim_n.png,55,542.4904319000198,Monday,5,22,1,faceWord_exp,0.6882235000375658,0.6816978000570089,-5.4658578999806195
0.2374341841762725,22,b,552.692292499938,180,555.524289199966,42,number,551.8028621999547,female,42,553.4901701000053,336,13,neu,5,5.59,556.2045425999677,image_stim_n.png,56,552.4892202999908,Monday,5,22,0,faceWord_exp,0.6863581000361592,0.6802534000016749,-2.8319967000279576
0.16108323717668446,22,b,562.804689600016,180,565.5419641999761,42,desk,561.8169767999789,female,41,563.5063003000105,336,13,neu,5,5.56,566.220841399976,image_stim_p.png,57,562.5045443000272,Monday,5,21,1,faceWord_exp,0.687567500048317,0.6788771999999881,-2.737274599960074
3.17672342877373,22,y,572.6889963999856,336,578.1924015999539,42,dangerous,571.835814799997,female,32,573.5199976000004,180,12,neg,5,2.33,578.8691530999495,image_stim_n.png,58,572.5198667999357,Monday,5,22,1,faceWord_exp,0.6840519999386743,0.6767514999955893,-5.503405199968256
-1.410303556989907,22,b,582.5705471999245,336,588.2017068000278,42,tea,581.8789937000256,female,31,583.5679934999207,180,11,pos,5,6.56,588.884756000014,image_stim_p.png,59,582.5688773000147,Monday,5,21,1,faceWord_exp,0.6898835999891162,0.6830491999862716,-5.631159600103274
-1.1429809241505904,22,b,592.6863941999618,336,598.2196768999565,42,book,591.89059179998,female,31,593.5853736000136,180,11,pos,5,7.05,598.9003727999516,image_stim_p.png,60,592.5843770999927,Monday,5,21,1,faceWord_exp,0.6937853000126779,0.6806958999950439,-5.533282699994743
