word_score_pc,pause_trigger_t,duration_measured_img,condition,onset_word,duration_measured_word,word_score_warriner,duration_frames,img,word,word_label,gender,rt,response,session,key_t,ID,correct_resp,age,img_trigger,scan day,offset_word,offset_img,onset_img,word_trigger,pause_trigger,delay_frames_before,no,delay_frames_after
4.0294120701769724,364.2069712000084,0.7008461999939755,faceWord_exp,362.5108106000116,0.6940197999938391,2.02,42,image_stim_n.png,dead,neg,male,,,5,,AHJ,,22,22,Monday,363.20483040000545,366.9362153999973,366.23536920000333,12,32,180,37,336
2.9843905620469613,374.2499014000059,0.6992334999958985,faceWord_exp,372.5473296000273,0.7022581999772228,3.12,42,image_stim_n.png,mosquito,neg,male,,,5,,AHJ,,22,22,Monday,373.2495878000045,376.980334700027,376.2811012000311,12,32,180,38,336
0.1828236131989572,384.2772355999914,0.7011893999879248,faceWord_exp,382.5831063000369,0.6940048999967985,4.81,42,image_stim_n.png,cab,neg,male,,,5,,AHJ,,22,22,Monday,383.2771112000337,389.60703750001267,388.90584810002474,12,32,336,39,180
3.693241029119933,394.32168180000735,0.7008074999903329,faceWord_exp,392.6326772000175,0.6884451999794692,2.58,42,image_stim_n.png,jealousy,neg,male,,,5,,AHJ,,22,22,Monday,393.32112239999697,397.0530241000233,396.352216600033,12,32,180,40,336
-1.2397352233188434,404.34929929999635,0.7008941000094637,faceWord_exp,402.65485590003664,0.6939988999511115,7.25,42,image_stim_p.png,wit,pos,male,,,5,,AHJ,,22,21,Monday,403.34885479998775,407.0801650999929,406.3792709999834,11,31,180,41,336
-0.7502239645266248,414.3770170999924,0.701199299946893,faceWord_exp,412.6837094000075,0.6928660999983549,5.28,42,image_stim_n.png,ticket,neu,male,,,5,,AHJ,,22,22,Monday,413.37657550000586,419.70650149998255,419.00530220003566,13,42,336,42,180
0.08756588783899029,424.4054738000268,0.6970315999933518,faceWord_exp,422.71168410003884,0.6929845999693498,5.61,42,image_stim_p.png,mushroom,neu,male,,,5,,AHJ,,22,21,Monday,423.4046687000082,427.1356015999918,426.43856999999844,13,41,180,43,336
3.17672342877373,434.4324587000301,0.7014464000239968,faceWord_exp,432.7410354000167,0.6913381000049412,2.33,42,image_stim_n.png,dangerous,neg,male,,,5,,AHJ,,22,22,Monday,433.43237350002164,439.7619987000362,439.0605523000122,12,32,336,44,180
-2.1428059827362134,444.4606803000206,0.6966580000007525,faceWord_exp,442.76557650003815,0.6941688999650069,6.85,42,image_stim_p.png,awe,pos,male,,,5,,AHJ,,22,21,Monday,443.45974540000316,447.19168920000084,446.4950312000001,11,31,180,45,336
-1.1429809241505904,454.4880010000197,0.7012042999849655,faceWord_exp,452.79424389998894,0.6935626000049524,7.05,42,image_stim_p.png,book,pos,male,,,5,,AHJ,,22,21,Monday,453.4878064999939,459.8178195999935,459.11661530000856,11,31,336,46,180
3.659937177091274,464.5162160000182,0.7001664999988861,faceWord_exp,462.821939299989,0.6933382000424899,2.9,42,image_stim_n.png,curse,neg,male,,,5,,AHJ,,22,22,Monday,463.5152775000315,467.24659990001237,466.5464334000135,12,32,180,47,336
4.735833249102137,474.54402730002766,0.7018796000047587,faceWord_exp,472.8502137000323,0.6933616999885999,2.33,42,image_stim_n.png,grief,neg,male,,,5,,AHJ,,22,22,Monday,473.5435754000209,479.8730724999914,479.17119289998664,12,32,336,48,180
-1.962809513975644,484.57164640002884,0.70080729998881,faceWord_exp,482.8767206000048,0.6945245999959297,7.16,42,image_stim_p.png,bed,pos,male,,,5,,AHJ,,22,21,Monday,483.5712452000007,489.90136770001845,489.20056040002964,11,31,336,49,180
-0.32385553549685003,494.5994808000396,0.6995864000055008,faceWord_exp,492.90761699998984,0.6913797000306658,5.79,42,image_stim_p.png,carrot,neu,male,,,5,,AHJ,,22,21,Monday,493.5989967000205,499.9287726000184,499.2291862000129,13,41,336,50,180
2.1399531488678094,504.62760420003906,0.7009331000153907,faceWord_exp,502.9325480000116,0.6941871999879368,3.81,42,image_stim_n.png,vice,neg,male,,,5,,AHJ,,22,22,Monday,503.62673519999953,509.9560269000358,509.2550938000204,12,32,336,51,180
1.399169263323496,514.6551527000265,0.7011869999696501,faceWord_exp,512.9601299000205,0.6943948999978602,4.65,42,image_stim_n.png,army,neg,male,,,5,,AHJ,,22,22,Monday,513.6545248000184,519.9844976000022,519.2833106000326,12,32,336,52,180
2.424733943851676,524.6824937000056,0.7000109999789856,faceWord_exp,522.9888398000039,0.6933649000129662,3.5,42,image_stim_n.png,screech,neg,male,,,5,,AHJ,,22,22,Monday,523.6822047000169,527.4129555000109,526.7129445000319,12,32,180,53,336
-0.4963231956276321,534.710379199998,0.7009107999620028,faceWord_exp,533.0177907000179,0.6920937999966554,5.95,42,image_stim_n.png,hairbrush,neu,male,,,5,,AHJ,,22,22,Monday,533.7098845000146,537.4407849999843,536.7398742000223,13,42,180,54,336
1.5300907112092572,544.7387435000273,0.7009319000062533,faceWord_exp,543.0434468000312,0.6938394999597222,3.9,42,image_stim_n.png,ant,neg,male,,,5,,AHJ,,22,22,Monday,543.737286299991,547.4684680000064,546.7675361000001,12,32,180,55,336
-1.4097678477610591,554.7655564000015,0.697323200001847,faceWord_exp,553.0737688000081,0.6911610999959521,5.7,42,image_stim_p.png,mandolin,neu,male,,,5,,AHJ,,22,21,Monday,553.7649299000041,557.4963104000199,556.798987200018,13,41,180,56,336
0.2374341841762725,564.7934829000151,0.7009103000164032,faceWord_exp,563.1011192000005,0.6915291000041179,5.59,42,image_stim_n.png,number,neu,male,,,5,,AHJ,,22,22,Monday,563.7926483000047,570.1226453999989,569.4217350999825,13,42,336,57,180
-2.641671297166366,574.8215781000326,0.7003099000430666,faceWord_exp,573.1292090000352,0.691714399959892,8.0,42,image_stim_p.png,peaceful,pos,male,,,5,,AHJ,,22,21,Monday,573.8209233999951,580.1503214000259,579.4500114999828,11,31,336,58,180
-0.41434578466507305,584.8486263999948,0.7018471999908797,faceWord_exp,583.1559507999918,0.6923631000099704,5.79,42,image_stim_n.png,engineer,neu,male,,,5,,AHJ,,22,22,Monday,583.8483139000018,590.1784881000058,589.4766409000149,13,42,336,59,180
0.07992973296861662,594.8770617999835,0.6994991999818012,faceWord_exp,593.1822293000296,0.6937875999719836,5.38,42,image_stim_n.png,clue,neu,male,,,5,,AHJ,,22,22,Monday,593.8760169000016,597.6072339999955,596.9077348000137,13,42,180,60,336
