img,word_trigger,duration_frames,offset_img,duration_measured_img,duration_measured_word,scan day,no,word_score_pc,age,img_trigger,gender,correct_resp,word_label,key_t,onset_word,onset_img,response,offset_word,ID,pause_trigger,word,word_score_warriner,pause_trigger_t,delay_frames_before,rt,delay_frames_after,session,condition
image_stim_p.png,11,42,458.0488010661211,0.6732812863774598,0.6974229321349412,Tuesday,46,-2.8031613090757777,23,21,female,1,pos,457.9657441037707,451.0510492476169,457.3755197797436,b,451.74847217975184,2019102204,31,beach,7.21,452.74893830530345,336,0.5902243240270764,180,1,faceWord_exp
image_stim_n.png,12,42,465.4491028126795,0.6751890969462693,0.6973757741507143,Tuesday,47,2.3815246085651838,23,22,female,1,neg,465.1828360578511,461.0515471326653,464.7739137157332,y,461.748922906816,2019102204,32,bribe,3.32,462.74932070146315,180,0.4089223421178758,336,1,faceWord_exp
image_stim_p.png,11,42,478.04967236472294,0.6740826501045376,0.6970058893784881,Tuesday,48,-1.4783411251765788,23,21,female,1,pos,477.8167578065768,471.0523754437454,477.3755897146184,b,471.7493813331239,2019102204,31,limousine,6.14,472.7498112078756,336,0.4411680919583887,180,1,faceWord_exp
image_stim_n.png,12,42,485.4500045874156,0.6751258987933397,0.6970896187704057,Tuesday,49,0.98843671158419,23,22,female,1,neg,485.2670145444572,481.05277067190036,484.77487868862227,y,481.74986029067077,2019102204,32,commander,4.73,482.75019905762747,180,0.49213585583493114,336,1,faceWord_exp
image_stim_p.png,11,42,498.0505641947966,0.672710579354316,0.6973671126179397,Tuesday,50,-1.8465637543339983,23,21,female,1,pos,497.9842438020278,491.0529766269028,497.3778536154423,b,491.75034373952076,2019102204,31,wealthy,6.37,492.7506228373386,336,0.6063901865854859,180,1,faceWord_exp
image_stim_p.png,13,42,505.450921760872,0.6816965686157346,0.6972413582261652,Tuesday,51,-0.7213913907893977,23,21,female,1,neu,505.55146019509993,501.05351814092137,504.7692251922563,b,501.75075949914753,2019102204,41,treaty,5.42,502.75110115343705,180,0.7822350028436631,336,1,faceWord_exp
image_stim_p.png,11,42,518.0515708718449,0.6740855374373496,0.6976381903514266,Tuesday,52,-3.2613064969771037,23,21,female,1,pos,517.8685535606928,511.0535604869947,517.3774853344075,b,511.7511986773461,2019102204,31,fun,8.37,512.7516798805445,336,0.4910682262852788,180,1,faceWord_exp
image_stim_p.png,13,42,525.4518431045581,0.6817892803810537,0.6975387416314334,Tuesday,53,-0.277657621999038,23,21,female,1,neu,525.4690807671286,521.0541398555506,524.770053824177,b,521.751678597182,2019102204,41,man,5.42,522.7520529734902,180,0.6990269429516047,336,1,faceWord_exp
image_stim_p.png,11,42,538.0523927670438,0.6807963978499174,0.6971258693374693,Tuesday,54,-2.146343780688921,23,21,female,1,pos,537.9194238008931,531.0549880564213,537.3715963691939,b,531.7521139257587,2019102204,31,lemonade,7.05,532.7525386677589,336,0.5478274316992611,180,1,faceWord_exp
image_stim_p.png,11,42,545.4527400673833,0.6822996765840799,0.6977052381262183,Tuesday,55,-1.2313279950095668,23,21,female,1,pos,545.386466511758,541.0548446578905,544.7704403907992,b,541.7525498960167,2019102204,31,new,7.68,542.752937424928,180,0.6160261209588498,336,1,faceWord_exp
image_stim_p.png,11,42,555.4532206291333,0.6797117656096816,0.697416836861521,Tuesday,56,-1.7483058493195842,23,21,female,1,pos,555.2035435165744,551.0556261320598,554.7735088635236,b,551.7530429689214,2019102204,31,woman,7.09,552.7534346682951,180,0.430034653050825,336,1,faceWord_exp
image_stim_n.png,13,42,565.4536492207553,0.6744060188066214,0.697434801608324,Tuesday,57,-0.31568469709749714,23,22,female,1,neu,565.4875894475263,561.0560672350693,564.7792432019487,y,561.7535020366777,2019102204,42,tourist,5.71,562.7538645432796,180,0.7083462455775589,336,1,faceWord_exp
image_stim_n.png,12,42,575.4541397274006,0.6816548644565046,0.69534124690108,Tuesday,58,1.5906822936049958,23,22,female,1,neg,575.2044552362058,571.0586256321985,574.7724848629441,y,571.7539668790996,2019102204,32,mouse,4.8,572.7542523930315,180,0.43197037326171994,336,1,faceWord_exp
image_stim_n.png,12,42,585.4546097023413,0.6804393448401242,0.6975474031642079,Tuesday,59,0.2016963621838916,23,22,female,1,neg,585.5051443832926,581.0569176815916,584.7741703575011,y,581.7544650847558,2019102204,32,plot,4.9,582.7548343280796,180,0.7309740257915109,336,1,faceWord_exp
image_stim_n.png,12,42,598.0551632144488,0.680321610532701,0.6971868218388408,Tuesday,60,1.9014187675556817,23,22,female,1,neg,597.9388705068268,591.0577200076077,597.3748416039161,y,591.7549068294466,2019102204,32,alligator,4.23,592.7552542581689,336,0.5640289029106498,180,1,faceWord_exp
