no,word_score_pc,offset_img,duration_measured_img,img,offset_word,delay_frames_after,onset_word,word_trigger,pause_trigger_t,delay_frames_before,condition,gender,rt,scan day,duration_frames,ID,img_trigger,session,pause_trigger,word_label,word,correct_resp,duration_measured_word,word_score_warriner,age,response,key_t,onset_img
46,2.7422742606943906,455.3934308057651,0.6859799190424383,image_stim_n.png,451.6932669400703,336,450.9958433662541,12,452.69365863944404,180,faceWord_exp,female,0.5197367111686617,Wednesday,42,2019102308,22,4,32,neg,fallacy,1,0.6974235738161951,4.0,23,y,455.2271875978913,454.70745088672265
47,0.4398740830446768,467.9939907337539,0.6858708462677896,image_stim_n.png,461.69371125102043,180,460.9961105945986,13,462.6941433714237,336,faceWord_exp,female,0.5862778159789741,Wednesday,42,2019102308,22,4,42,neu,hall,1,0.6976006564218551,5.89,23,y,467.8943977034651,467.3081198874861
48,-0.4880378396985329,475.39435599930584,0.6859237786848098,image_stim_n.png,471.6941414466128,336,470.99701750231907,13,472.6947070208844,180,faceWord_exp,female,0.6028751572594047,Wednesday,42,2019102308,22,4,42,neu,chestnut,1,0.6971239442937076,5.68,23,y,475.31130737788044,474.70843222062103
49,3.9974740190684885,485.39475668105297,0.6861707963980734,image_stim_n.png,481.6946325949393,336,480.99754073051736,12,482.6950072918553,180,faceWord_exp,female,0.5699627806898206,Wednesday,42,2019102308,22,4,32,neg,accident,1,0.6970918644219637,2.55,23,y,485.2785486653447,484.7085858846549
50,-0.4066038871991289,497.9953772407025,0.6851115075405687,image_stim_n.png,491.6951041740831,180,490.99761355272494,13,492.69545545242727,336,faceWord_exp,female,0.5355381425470114,Wednesday,42,2019102308,22,4,42,neu,baseball,1,0.6974906213581562,5.79,23,y,497.84580387570895,497.31026573316194
51,-1.2316584124512135,505.395747639006,0.6857672273181379,image_stim_p.png,501.69556965795346,336,500.998186184559,11,502.695946600521,180,faceWord_exp,female,0.8196244947612286,Wednesday,42,2019102308,21,4,31,pos,banjo,0,0.6973834733944386,6.35,23,y,505.5296049064491,504.70998041168787
52,3.668156535681199,515.3961893834639,0.6864072275348008,image_stim_n.png,511.6959876632318,336,510.9986895231996,12,512.6963469616603,180,faceWord_exp,female,0.6534480138216168,Wednesday,42,2019102308,22,4,32,neg,battle,1,0.6972981400322169,3.52,23,y,515.3632301697508,514.7097821559291
53,3.1835494020570807,527.9967817126308,0.6859773525502533,image_stim_n.png,521.6964534679428,180,520.9994193480816,12,522.696887513157,336,faceWord_exp,female,0.6363681857474148,Wednesday,42,2019102308,22,4,32,neg,explosion,1,0.6970341198612005,3.17,23,y,527.9471725458279,527.3108043600805
54,4.5355840269859025,537.9972186451778,0.686296229949221,image_stim_n.png,531.69693402946,180,530.9995999597013,12,532.6973382402211,336,faceWord_exp,female,0.48669825913384557,Wednesday,42,2019102308,22,4,32,neg,torment,1,0.6973340697586536,2.53,23,y,537.7976206743624,537.3109224152286
55,-2.411716547027706,547.9976876580622,0.685446745948866,image_stim_p.png,541.6973828317132,180,541.0000247017015,11,542.697778060101,336,faceWord_exp,female,1.0526943211443722,Wednesday,42,2019102308,21,4,31,pos,flower,1,0.6973581300117075,7.3,23,b,548.3649352332577,547.3122409121133
56,-0.6996261236875504,557.9981165705249,0.6854897334706038,image_stim_p.png,551.69787847111,180,551.0000689723529,13,552.6982692081947,336,faceWord_exp,female,0.7027636463753879,Wednesday,42,2019102308,21,4,41,neu,bell,1,0.697809498757124,5.67,23,b,558.0153904834297,557.3126268370543
57,0.0196438746392397,567.9986189466435,0.6861954980995506,image_stim_n.png,561.6983067418914,180,561.0011773437727,13,562.6986317145638,336,faceWord_exp,female,0.6366200156044215,Wednesday,42,2019102308,22,4,42,neu,worker,1,0.6971293981187046,5.95,23,y,567.9490434641484,567.312423448544
58,3.4698173961771306,575.3989954399876,0.6864248716738075,image_stim_n.png,571.698755223304,336,571.0017419557553,12,572.6992123664822,180,faceWord_exp,female,,Wednesday,42,2019102308,22,4,32,neg,animosity,,0.6970132675487548,3.4,23,,,574.7125705683138
59,0.29188517290671034,587.999513022136,0.6861505857668817,image_stim_p.png,581.6992543914821,180,581.0018651436549,13,582.6996935696807,336,faceWord_exp,female,0.43645422509871423,Wednesday,42,2019102308,21,4,41,neu,guard,0,0.6973892478272319,5.89,23,y,587.7498166614678,587.3133624363691
60,-0.29144085929118746,597.9999749774579,0.6857861545868218,image_stim_p.png,591.699692286551,180,591.0020794395823,13,592.7001019509044,336,faceWord_exp,female,0.652872173814103,Wednesday,42,2019102308,21,4,41,neu,hand,1,0.6976128469686955,5.9,23,b,597.9670609966852,597.3141888228711
