duration_measured_word,rt,session,correct_resp,img_trigger,word_score_warriner,img,offset_word,response,pause_trigger_t,condition,offset_img,word_score_pc,onset_img,delay_frames_before,scan day,onset_word,duration_measured_img,no,key_t,duration_frames,word_label,delay_frames_after,word,gender,word_trigger,pause_trigger,ID,age
0.6975640850141644,0.9188964019995183,6,1,22,4.32,image_stim_n.png,441.70262698456645,y,442.70303119532764,faceWord_exp,448.00292731961235,0.8985553834191027,447.31800733087584,336,Tuesday,441.0050628995523,0.6849199887365103,45,448.23690373287536,42,neg,180,crow,male,12,32,2019102206,25
0.6973552429117262,0.6352928569540381,6,1,22,4.11,image_stim_n.png,451.7030879773665,y,452.7034524085466,faceWord_exp,458.0033709888812,2.52891321026023,457.31845260434784,336,Tuesday,451.0057327344548,0.6849183845333755,46,457.9537454613019,42,neg,180,folly,male,12,32,2019102206,25
0.697458861861378,1.4522765083238482,6,1,22,3.14,image_stim_n.png,461.70353710022755,y,462.7039753161371,faceWord_exp,468.0038249241188,3.1728286127179004,467.3188654766418,336,Tuesday,461.0060782383662,0.6849594474770129,47,468.77114198496565,42,neg,180,rumor,male,12,32,2019102206,25
0.6975685763172805,0.6688096250873059,6,1,22,2.53,image_stim_n.png,471.70398846897297,y,472.7044228350278,faceWord_exp,475.4041895477567,3.7741942061665816,474.7190543008037,180,Tuesday,471.0064198926557,0.6851352469529957,48,475.387863925891,42,neg,336,lost,male,12,32,2019102206,25
0.6971662903670222,0.6691291439346969,6,1,22,5.26,image_stim_n.png,481.7044475369621,y,482.70493291062303,faceWord_exp,488.0047481926158,-0.8574934623041074,487.31931267492473,336,Tuesday,481.0072812465951,0.6854355176910758,49,487.9884418188594,42,neu,180,accordion,male,13,42,2019102206,25
0.6974322353489697,0.6521070606540889,6,1,22,5.1,image_stim_n.png,491.7049210409168,y,492.705302153714,faceWord_exp,495.40510030509904,0.07641955756997082,494.7200914542191,180,Tuesday,491.00748880556785,0.6850088508799672,50,495.37219851487316,42,neu,336,role,male,13,42,2019102206,25
0.6974065711256117,0.5188240292482078,6,1,22,5.05,image_stim_n.png,501.7053749759216,y,502.7057823946234,faceWord_exp,505.4055587314069,-0.441124933220443,504.7203994242009,180,Tuesday,501.007968404796,0.6851593072060496,51,505.2392234534491,42,neu,336,bugle,male,13,42,2019102206,25
0.6974325561895967,0.7356901385355741,6,1,21,6.72,image_stim_p.png,511.7058394975029,b,512.706177943619,faceWord_exp,518.0061212258879,-1.8284590275958619,517.3209872620646,336,Tuesday,511.0084069413133,0.6851339638233185,52,518.0566774006002,42,pos,180,river,male,11,31,2019102206,25
0.6978451076429337,0.5519523057155311,6,1,22,3.19,image_stim_n.png,521.7062969612889,y,522.7066620341502,faceWord_exp,528.0065809353255,1.5556418242275696,527.321804024512,336,Tuesday,521.008451853646,0.6847769108135253,53,527.8737563302275,42,neg,180,old,male,12,32,2019102206,25
0.6972920447587967,0.8519693724811077,6,1,21,7.63,image_stim_p.png,531.706784901442,b,532.7070158789866,faceWord_exp,538.0070451360662,-2.539279812815429,537.3223214782774,336,Tuesday,531.0094928566832,0.6847236577887088,54,538.1742908507586,42,pos,180,chocolate,male,11,31,2019102206,25
0.6971220197156072,0.5518971278797835,6,1,21,6.21,image_stim_p.png,541.7072160595562,b,542.7075814532582,faceWord_exp,545.4074036646634,-1.283661754694624,544.7225930693094,180,Tuesday,541.0100940398406,0.6848105953540653,55,545.2744901971892,42,pos,336,handshake,male,11,31,2019102206,25
0.6971752727404237,0.5356773706153035,6,1,21,7.11,image_stim_p.png,551.7077039994765,b,552.708036350552,faceWord_exp,555.4078078754246,-1.4048581699918157,554.7225231344346,180,Tuesday,551.0105287267361,0.6852847409900278,56,555.2582005050499,42,pos,336,blueberry,male,11,31,2019102206,25
0.6973921351600438,0.5684979979414493,6,1,21,7.18,image_stim_p.png,561.7081383657642,b,562.708545784466,faceWord_exp,565.4083112138323,-2.3202480308548075,564.7235416814219,180,Tuesday,561.0107462306041,0.6847695324104279,57,565.2920396793634,42,pos,336,party,male,11,31,2019102206,25
0.6971791225951165,0.6188353854231536,6,1,21,7.15,image_stim_p.png,571.7086067369673,b,572.7089634689037,faceWord_exp,578.0088862197008,-1.313583728320736,577.3237779201008,336,Tuesday,571.0114276143722,0.6851082995999604,58,577.942613305524,42,pos,180,girl,male,11,31,2019102206,25
0.6975140399299562,0.5181307755410671,6,1,22,3.08,image_stim_n.png,581.7090327620972,y,582.709445634624,faceWord_exp,588.0093420795165,3.1738538072533196,587.3249783618376,336,Tuesday,581.0115187221672,0.6843637176789343,59,587.8431091373786,42,neg,180,sin,male,12,32,2019102206,25
0.6976333784405142,0.7031893508974463,6,1,21,7.48,image_stim_p.png,591.709547970444,b,592.7098941160366,faceWord_exp,598.0098005058244,-2.2232275900644445,597.3240945518482,336,Tuesday,591.0119145920034,0.6857059539761394,60,598.0272839027457,42,pos,180,home,male,11,31,2019102206,25
