offset_img,duration_measured_img,gender,session,no,onset_word,img_trigger,pause_trigger_t,word,scan day,word_trigger,response,word_label,delay_frames_before,word_score_warriner,key_t,correct_resp,ID,rt,onset_img,pause_trigger,condition,delay_frames_after,offset_word,word_score_pc,age,duration_measured_word,duration_frames,img
507.99580358702224,0.6856847810558975,female,5,51,500.9977842195658,21,502.69589430990163,arm,Monday,13,b,neu,336,5.44,507.9628424483817,1,2019102102,0.6527236424153671,507.31011880596634,41,faceWord_exp,180,501.69550228957087,-0.2527650722021685,24,0.6977180700050667,42,image_stim_p.png
517.9962572013028,0.6858143851859495,female,5,52,510.99874951317906,22,512.6963498488767,dictation,Monday,12,y,neg,336,4.26,517.9799774540588,1,2019102102,0.6695346379419789,517.3104428161168,32,faceWord_exp,180,511.69599696656223,0.7498341013103271,24,0.6972474533831701,42,image_stim_n.png
525.3966077096993,0.6857306557940319,female,5,53,520.9988358090632,22,522.6967097889865,bus,Monday,13,y,neu,180,5.12,525.3971206723945,1,2019102102,0.6862436184892431,524.7108770539053,42,faceWord_exp,336,521.6964303702116,0.5156614996478043,24,0.6975945611484349,42,image_stim_n.png
537.997181111481,0.685319387470372,female,5,54,530.9995884108357,21,532.6972496989183,applause,Monday,11,b,pos,336,7.12,537.8142016549828,1,2019102102,0.5023399309720844,537.3118617240107,31,faceWord_exp,180,531.6969016286312,-2.3591802685249372,24,0.697313217795454,42,image_stim_p.png
545.397518146201,0.6861181848216802,female,5,55,540.9996516088722,21,542.6977180701215,cash,Monday,11,b,pos,180,7.51,545.5147841675207,1,2019102102,0.8033842061413452,544.7113999613794,31,faceWord_exp,336,541.6973382403376,-1.6872526925643307,24,0.6976866314653307,42,image_stim_p.png
557.9981011720374,0.6855503648985177,female,5,56,551.0003515991848,21,552.6981784212403,spring,Monday,11,b,pos,336,7.64,557.8484540223144,1,2019102102,0.5359032151754946,557.3125508071389,31,faceWord_exp,180,551.6978062907001,-2.625984580876632,24,0.6974546915153041,42,image_stim_p.png
567.9986157387029,0.6858961896505207,female,5,57,561.0009543864289,21,562.6986653988715,peaceful,Monday,11,b,pos,336,8.0,567.8155461368151,1,2019102102,0.5028265877626836,567.3127195490524,31,faceWord_exp,180,561.6982749826275,-2.641671297166366,24,0.6973205961985514,42,image_stim_p.png
577.9990542752203,0.6858352372655645,female,5,58,571.0014724819921,22,572.699202742544,riot,Monday,12,y,neg,336,3.15,577.9996227367083,1,2019102102,0.6864036987535655,577.3132190379547,32,faceWord_exp,180,571.6987375793979,3.227422121163128,24,0.6972650974057615,42,image_stim_n.png
587.9994966614759,0.6861582851270214,female,5,59,581.0022250837646,21,582.6995745522436,television,Monday,11,b,pos,336,7.18,587.8998234305764,1,2019102102,0.5864850542275235,587.3133383763488,31,faceWord_exp,180,581.6991847775644,-1.295378487470534,24,0.6969596937997267,42,image_stim_p.png
595.3997900671093,0.6857316181994975,female,5,60,591.0023113796487,22,592.70004131936,company,Monday,13,y,neu,180,5.64,595.4336908352561,1,2019102102,0.7196323863463476,594.7140584489098,42,faceWord_exp,336,591.6996383918449,0.4587040848007746,24,0.6973270121961832,42,image_stim_n.png
