key_t,condition,scan day,word_score_pc,response,onset_img,word_trigger,session,word_label,offset_word,word_score_warriner,age,duration_frames,duration_measured_word,ID,word,duration_measured_img,img,delay_frames_before,no,pause_trigger,offset_img,correct_resp,onset_word,gender,img_trigger,rt,delay_frames_after,pause_trigger_t
496.55227256400394,faceWord_exp,Monday,-1.6425048482978826,b,496.10771589097567,11,2,pos,493.0820648689987,7.28,24,42,0.6952544260129798,matilde,knowledge,0.6909600610088091,image_stim_p.png,180,50,31,496.7986759519845,1,492.38681044298573,female,21,0.4445566730282735,336,494.08239920198685
509.2178540309833,faceWord_exp,Monday,0.3296196251321362,b,508.7315933929931,13,2,neu,503.0984213829797,5.15,24,42,0.6916483099921606,matilde,pan,0.7002807829994708,image_stim_p.png,336,51,41,509.43187417599256,1,502.40677307298756,female,21,0.48626063799019903,180,504.0989287759876
516.6013424199773,faceWord_exp,Monday,-0.06058349899147484,b,516.1571581689932,13,2,neu,513.1317566029902,5.48,24,42,0.6952096589957364,matilde,business,0.6912627459969372,image_stim_p.png,180,52,41,516.8484209149901,1,512.4365469439945,female,21,0.4441842509841081,336,514.1323767339927
529.4009064409765,faceWord_exp,Monday,-0.5485436049411244,y,528.7772502529842,13,2,neu,523.1483851119992,5.72,24,42,0.6950028720020782,matilde,apartment,0.7043538819998503,image_stim_n.png,336,53,42,529.4816041349841,1,522.4533822399972,female,22,0.6236561879923102,180,524.1489061649772
539.3019053669996,faceWord_exp,Monday,0.10630403813009667,b,538.8086556569906,13,2,neu,533.1811262480041,5.86,24,42,0.6951935300021432,matilde,whole,0.6893029730126727,image_stim_p.png,336,54,41,539.4979586300033,1,532.485932718002,female,21,0.49324971000896767,180,534.1819549280044
549.2508211259847,faceWord_exp,Monday,-1.3503642789447028,b,548.8237776089809,11,2,pos,543.1979677990021,7.68,24,42,0.6952537489996757,matilde,musical,0.6903946170059498,image_stim_p.png,336,55,31,549.5141722259868,1,542.5027140500024,female,21,0.4270435170037672,180,544.1985765089921
559.3834751109825,faceWord_exp,Monday,0.16339675594021513,y,558.8424269520037,12,2,neg,553.2143740649917,4.41,24,42,0.6959497419884428,matilde,jaw,0.704859810997732,image_stim_n.png,336,56,32,559.5472867630015,1,552.5184243230033,female,22,0.5410481589788105,180,554.2148627559945
569.4504985309904,faceWord_exp,Monday,-0.8400509032218062,y,568.8731567049981,13,2,neu,563.2478856389935,5.94,24,42,0.696161622996442,matilde,store,0.6913994649949018,image_stim_n.png,336,57,42,569.564556169993,1,562.551724015997,female,22,0.5773418259923346,180,564.2484319609939
579.5836812249909,faceWord_exp,Monday,-2.4114282062334524,b,578.8926158739778,11,2,pos,573.2642030220013,6.48,24,42,0.6902103710162919,matilde,carnival,0.7053021950123366,image_stim_p.png,336,58,31,579.5979180689901,1,572.573992650985,female,21,0.6910653510130942,180,574.2646551079815
586.8333292869793,faceWord_exp,Monday,-0.34443889393116306,b,586.322561287001,13,2,neu,583.2972286359873,5.43,24,42,0.6948644729855005,matilde,asparagus,0.6915984299848787,image_stim_p.png,180,59,41,587.0141597169859,1,582.6023641630018,female,21,0.5107679999782704,336,584.2980119449785
599.4519671439775,faceWord_exp,Monday,-1.3695211950901562,b,598.9392458509828,11,2,pos,593.31384332999,7.59,24,42,0.6958111579879187,matilde,tree,0.6911402489931788,image_stim_p.png,336,60,31,599.630386099976,1,592.6180321720021,female,21,0.5127212929946836,180,594.314247598988
